기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20260410041500,80357.6,55373.5,68700.0,24984.1,45.1192,12637.2,21.7812
20260410042000,80367.3,55649.6,68700.0,24717.6,44.4165,12412.1,21.2971
20260410042500,80363.0,55721.3,68700.0,24641.7,44.2231,12325.6,21.1224
20260410043000,80347.9,55331.6,68700.0,25016.3,45.2115,12651.7,21.8136
20260410043500,80358.7,55646.9,68700.0,24711.7,44.4081,12410.9,21.2947
20260410044000,80354.5,55741.1,68700.0,24613.4,44.1566,12417.4,21.2727
20260410044500,80358.2,55945.8,68700.0,24412.4,43.6358,12657.3,21.6067
20260410045000,80357.5,56029.0,68700.0,24328.5,43.4212,12664.9,21.5774
20260410045500,80386.0,56310.2,68700.0,24075.8,42.7557,12161.6,20.5149
20260410050000,80397.3,56248.4,68700.0,24148.8,42.9324,12283.4,20.742
20260410050500,80418.8,56279.5,68700.0,24139.3,42.8919,12397.1,21.0404
20260410051000,80439.9,56539.3,68700.0,23900.7,42.2726,12625.1,21.3314
20260410051500,80452.5,56636.4,68700.0,23816.1,42.0508,12803.0,21.5998
20260410052000,80455.1,56718.5,68700.0,23736.6,41.8499,12742.3,21.466
20260410052500,80500.2,57058.9,68700.0,23441.3,41.0826,12465.1,20.8775
20260410053000,80509.1,57059.4,68700.0,23449.6,41.0968,12481.9,20.9058
20260410053500,80469.0,57536.0,68700.0,22933.0,39.8586,12308.2,20.6499
20260410054000,80488.7,57847.6,68700.0,22641.1,39.1393,12523.9,20.9032
20260410054500,80459.8,57930.8,68700.0,22529.0,38.8895,12884.4,21.5923
20260410055000,80499.4,58041.4,68700.0,22457.9,38.6929,13564.0,22.6888
20260410055500,80507.0,57794.5,68700.0,22712.5,39.2987,14487.2,24.4336
20260410060000,80487.1,58348.3,68700.0,22138.8,37.9424,14509.9,24.2554
20260410060500,80471.6,58899.4,68700.0,21572.2,36.6254,14184.3,23.4949
20260410061000,80453.3,59078.6,68700.0,21374.8,36.1803,14140.6,23.4319
20260410061500,80472.4,59363.0,68700.0,21109.5,35.56,14259.2,23.5144
20260410062000,80460.5,59556.1,68700.0,20904.4,35.1004,14424.2,23.7102
20260410062500,80468.1,59794.5,68700.0,20673.6,34.5743,14390.3,23.5626
20260410063000,80448.6,59944.9,68700.0,20503.7,34.2043,14465.6,23.6183
20260410063500,80454.7,60563.2,68700.0,19891.4,32.8441,14410.9,23.3026
20260410064500,80457.9,61061.6,68700.0,19396.3,31.7652,14919.2,23.9308
20260410065000,80461.3,61196.1,68700.0,19265.3,31.4812,15099.9,24.1667
20260410065500,80476.7,61532.7,68700.0,18944.0,30.7868,14917.0,23.7505
20260410070000,80483.7,62118.3,68700.0,18365.4,29.5652,14680.4,23.1574
20260410070500,80550.4,63014.7,68700.0,17535.7,27.8279,14025.3,21.8109
20260410071000,80611.1,63571.4,68700.0,17039.7,26.8041,13833.1,21.3364
20260410071500,80666.5,64134.2,68700.0,16532.3,25.7777,13360.3,20.4279
20260410072000,80662.3,64188.4,68700.0,16473.9,25.6649,13272.4,20.2696
20260410072500,80705.3,64412.6,68700.0,16292.8,25.2944,13622.0,20.7335
20260410073000,80720.9,64856.1,68700.0,15864.7,24.4614,13405.7,20.2731
20260410073500,80780.6,65470.5,68700.0,15310.1,23.3847,12877.9,19.2952
20260410074000,80819.6,65366.5,68700.0,15453.1,23.6407,13133.3,19.709
20260410074500,80849.7,65773.7,68700.0,15076.0,22.9209,12931.0,19.2884
20260410075000,80860.9,66230.1,68700.0,14630.8,22.0909,12613.2,18.6874
20260410075500,80915.9,66439.2,68700.0,14476.6,21.7893,12896.7,19.0489
20260410080000,80916.6,66902.9,68700.0,14013.7,20.9464,12428.4,18.2328
20260410080500,80217.4,67425.7,68700.0,12791.8,18.9716,11540.9,16.8002
20260410081000,80250.9,67582.3,68700.0,12668.6,18.7454,11693.4,16.9809
20260410081500,80342.7,68427.0,68700.0,11915.7,17.4138,11086.0,15.907
20260410082000,80345.9,68698.4,68700.0,11647.5,16.9545,11084.6,15.8433
20260410082500,80437.4,69110.7,68700.0,11326.8,16.3893,10946.8,15.5553
20260410083000,80441.7,69339.2,68700.0,11102.5,16.0119,10797.3,15.2929
20260410083500,80507.3,69884.7,68700.0,10622.7,15.2003,10304.2,14.4832
20260410084000,80526.0,70129.9,68700.0,10396.1,14.824,10117.7,14.1728
20260410084500,80570.9,70654.8,68700.0,9916.16,14.0347,9926.72,13.8046
20260410085000,80610.5,70736.5,68700.0,9874.01,13.9589,9889.67,13.737
20260410085500,80708.2,70467.5,68700.0,10240.8,14.5326,10230.8,14.2642
20260410090000,80724.0,70725.9,71000.0,9998.07,14.1364,9864.16,13.6957
20260410090500,80017.2,71151.0,71000.0,8866.26,12.4612,8703.5,12.0147
20260410091000,80046.8,70825.3,71000.0,9221.53,13.0201,9081.43,12.525
20260410091500,80132.0,70955.7,71000.0,9176.3,12.9324,8980.48,12.3638
20260410092000,80149.7,70706.5,71000.0,9443.28,13.3556,9240.76,12.7647
20260410092500,80261.3,70817.9,71000.0,9443.44,13.3348,9342.2,12.8792
20260410093000,80344.7,70627.1,71000.0,9717.58,13.759,9526.59,13.171
20260410093500,80485.8,70970.4,71000.0,9515.45,13.4076,9349.47,12.8676
20260410094000,80471.6,70707.3,71000.0,9764.32,13.8095,9513.71,13.1426
20260410094500,80618.6,70562.5,71000.0,10056.1,14.2513,9817.05,13.5873
20260410095000,80611.8,70821.8,71000.0,9789.94,13.8233,9546.06,13.1654
20260410095500,80730.0,70728.0,71000.0,10002.0,14.1416,9715.1,13.4144
20260410100000,80737.2,70373.4,71000.0,10363.8,14.7269,10017.7,13.9001
20260410100500,80728.1,70622.6,71000.0,10105.5,14.3091,9824.79,13.5849
20260410101000,80760.5,70498.3,71000.0,10262.3,14.5568,9969.41,13.8083
20260410101500,80833.0,70774.0,71000.0,10059.0,14.2129,9633.55,13.2929
20260410102000,80852.3,70875.9,71000.0,9976.43,14.0759,9442.59,13.009
20260410102500,80898.3,70639.3,71000.0,10259.0,14.5231,9664.69,13.3569
20260410103000,80872.9,70467.7,71000.0,10405.1,14.7658,9822.79,13.6102
20260410103500,80852.5,70317.7,71000.0,10534.8,14.9817,9632.52,13.376
20260410104000,80857.1,70400.3,71000.0,10456.8,14.8533,9589.74,13.3023
20260410104500,80958.3,70382.3,71000.0,10576.1,15.0266,9722.98,13.4896
20260410105000,81007.4,69971.6,71000.0,11035.8,15.7719,10135.2,14.1417
20260410105500,81125.9,69867.4,71000.0,11258.6,16.1142,10294.2,14.3817
20260410110000,81165.1,69615.3,71000.0,11549.9,16.591,10524.1,14.7469
20260410110500,81196.9,69130.4,71000.0,12066.5,17.4547,10810.6,15.2529
20260410111500,81359.3,68621.9,71000.0,12737.4,18.5617,11045.1,15.6962
20260410112000,81390.2,68472.6,71000.0,12917.6,18.8654,10759.4,15.3223
20260410112500,81641.3,68467.7,71000.0,13173.6,19.2406,10600.3,15.0965
20260410113000,81598.8,68000.1,71000.0,13598.7,19.998,10063.2,14.4273
20260410113500,81722.9,68047.0,71000.0,13675.9,20.0977,9666.89,13.8503
20260410114000,81794.4,67468.1,71000.0,14326.3,21.2341,10046.5,14.5129
20260410114500,81820.1,66896.4,71000.0,14923.7,22.3086,10577.7,15.4064
20260410115000,81891.2,66497.9,71000.0,15393.3,23.1485,11009.3,16.1342
20260410115500,81989.2,66053.6,71000.0,15935.6,24.1253,11448.9,16.8872
20260410120000,81985.4,65205.1,71000.0,16780.3,25.7346,11622.9,17.2652
20260410120500,81972.6,65342.8,71000.0,16629.8,25.4501,11001.4,16.2289
20260410121000,82042.4,64959.7,71000.0,17082.7,26.2973,10834.2,16.0059
20260410121500,82099.0,64824.9,71000.0,17274.1,26.6473,10759.7,15.8949
20260410122000,82146.7,64635.4,70800.0,17511.3,27.0924,11082.2,16.369
20260410122500,82155.7,64561.5,70800.0,17594.3,27.2519,11124.8,16.4521
20260410123000,82186.0,63931.7,70800.0,18254.3,28.5528,11918.1,17.7907
20260410123500,82223.5,63812.5,70800.0,18411.0,28.8518,11917.6,17.8212
20260410124000,82196.1,64124.1,70800.0,18072.1,28.183,11754.2,17.4948
20260410124500,82277.6,63802.5,70800.0,18475.0,28.9566,12136.9,18.152
20260410125000,82361.9,63902.8,70800.0,18459.1,28.8861,12102.8,18.0758
20260410125500,82370.9,64183.2,70800.0,18187.7,28.3371,11742.5,17.4643
20260410130000,82348.8,64775.4,70800.0,17573.4,27.1297,11058.8,16.3038
20260410130500,82271.5,65144.3,70800.0,17127.1,26.291,10798.4,15.8929
20260410131000,82298.9,65660.9,70800.0,16638.0,25.3393,10445.7,15.2593
20260410131500,82405.5,65540.4,70800.0,16865.0,25.7323,10701.9,15.6407
20260410132000,82301.9,65407.2,70800.0,16894.7,25.83,10732.3,15.7317
20260410132500,82335.6,65408.0,70800.0,16927.5,25.8799,10895.1,15.9744
20260410133000,82407.1,65536.2,70800.0,16870.8,25.7428,10879.5,15.9226
20260410133500,82459.9,65630.6,70800.0,16829.3,25.6424,10786.6,15.8403
20260410134000,82526.8,65840.9,70800.0,16685.9,25.3427,10674.5,15.615
20260410134500,82450.5,65700.4,70800.0,16750.1,25.4947,10988.4,16.1183
20260410135000,82447.7,65535.1,70800.0,16912.6,25.807,11088.8,16.3073
20260410135500,82367.4,65695.2,70800.0,16672.1,25.378,10796.0,15.8387
20260410140000,82426.7,65606.7,70800.0,16820.1,25.6377,10964.6,16.1078
20260410140500,82488.1,65549.3,70800.0,16938.9,25.8414,11080.2,16.2888
20260410141000,82460.0,65211.5,70800.0,17248.6,26.4502,11380.2,16.8158
20260410141500,82428.7,65280.2,70800.0,17148.5,26.2691,11289.8,16.6641
20260410142000,82351.1,65110.8,70800.0,17240.3,26.4785,11367.1,16.8212
20260410142500,82303.7,65136.0,70800.0,17167.7,26.3568,11320.2,16.7448
20260410143000,82281.2,65343.2,70800.0,16937.9,25.9215,11142.9,16.4318
20260410143500,82221.9,65148.5,70800.0,17073.4,26.2069,11208.5,16.5776
20260410144000,82228.9,65099.7,70800.0,17129.3,26.3123,11308.6,16.7383
20260410144500,82145.2,65073.0,70800.0,17072.2,26.2354,11228.6,16.6265
20260410145000,82136.0,65131.6,70800.0,17004.4,26.1077,11223.3,16.6049
20260410145500,82017.1,64952.4,70800.0,17064.7,26.2726,11237.0,16.6683
20260410150000,82024.6,64559.9,70800.0,17464.7,27.0519,11702.5,17.5561
20260410150500,82789.8,64688.9,70800.0,18100.8,27.9813,11876.8,17.7875
20260410151000,82794.8,64871.1,70800.0,17923.8,27.6298,11800.6,17.7264
20260410151500,82794.9,65051.3,70800.0,17743.6,27.2763,11700.0,17.5275
20260410152000,82751.6,65617.0,70800.0,17134.6,26.1131,11153.4,16.5681
20260410152500,82612.8,65778.3,70800.0,16834.6,25.5929,10859.7,16.0947
20260410153000,82556.1,65988.2,70800.0,16567.9,25.1074,10763.2,15.902
20260410153500,82390.9,66046.8,70800.0,16344.1,24.7463,10576.2,15.6119
20260410154000,82266.7,66024.9,70800.0,16241.8,24.5995,10459.9,15.4447
20260410154500,82170.3,66013.8,70800.0,16156.5,24.4744,10726.2,15.841
20260410155000,82095.8,66659.7,70800.0,15436.1,23.1565,10409.0,15.228
20260410155500,81944.7,66012.8,70800.0,15931.9,24.1346,10531.5,15.5542
20260410160000,81903.9,66569.8,70800.0,15334.1,23.0346,9975.94,14.7076
20260410160500,81968.3,66316.3,70800.0,15652.0,23.602,10084.3,14.9206
20260410161000,81950.7,66562.6,70800.0,15388.1,23.1182,9956.38,14.6789
20260410161500,81926.3,66804.9,70800.0,15121.4,22.6351,9767.77,14.3488
20260410162000,81891.5,67130.2,70800.0,14761.2,21.9889,9539.98,13.9472
20260410162500,81806.1,67404.1,70800.0,14402.0,21.3666,9277.24,13.5097
20260410163000,81739.5,67326.9,70800.0,14412.6,21.4069,9575.17,13.9598
20260410163500,81611.0,67200.0,70800.0,14411.0,21.445,9456.18,13.8095
20260410164000,81578.0,67462.5,70800.0,14115.4,20.9234,9345.52,13.596
20260410164500,81432.8,67392.2,70800.0,14040.6,20.8342,9614.97,14.0018
20260410165000,81444.6,67492.5,70800.0,13952.1,20.6721,9643.06,14.0222
20260410165500,81303.0,67341.6,70800.0,13961.4,20.7322,9683.27,14.1121
20260410170000,82823.3,67392.5,70800.0,15430.8,22.8969,11249.7,16.383
20260410170500,82799.6,66537.1,70800.0,16262.5,24.4413,12119.0,17.8753
20260410171000,82775.0,66867.2,70800.0,15907.8,23.7901,11788.5,17.3032
20260410171500,82961.7,67123.1,70800.0,15838.6,23.5963,11685.4,17.0853
20260410172000,82941.7,67134.4,70800.0,15807.3,23.5457,11692.4,17.0926
20260410172500,82856.6,67147.8,70800.0,15708.8,23.3943,11581.8,16.9293
20260410173000,82819.0,67620.9,70800.0,15198.1,22.4755,11243.6,16.322
20260410173500,82702.1,67631.3,70800.0,15070.8,22.2837,11148.0,16.1801
20260410174000,82676.9,67725.5,70800.0,14951.4,22.0764,10952.1,15.8743
20260410174500,82574.1,67575.1,70800.0,14998.9,22.196,10988.7,15.9626
20260410175000,82511.6,67572.7,70800.0,14938.9,22.1078,10878.5,15.8033
20260410175500,82552.8,67768.3,70800.0,14784.6,21.8163,10742.5,15.5615
20260410180000,82483.4,67628.4,70800.0,14855.0,21.9656,10799.8,15.6761
20260410180500,82919.3,67549.3,70800.0,15370.1,22.7538,11172.5,16.2358
20260410181000,82882.4,67633.2,70800.0,15249.2,22.5469,10984.2,15.9428
20260410181500,82873.4,67870.7,70800.0,15002.7,22.1048,10776.5,15.5883
20260410182000,82835.9,67976.6,70800.0,14859.3,21.8595,10588.6,15.2941
20260410182500,82786.1,68292.3,70800.0,14493.8,21.2232,10227.5,14.7044
20260410183000,82797.2,68241.2,70800.0,14556.0,21.3302,10305.3,14.8252
20260410183500,82666.2,68187.4,70800.0,14478.8,21.2338,10334.4,14.8804
20260410184000,82658.1,68272.8,70800.0,14385.3,21.0703,10302.8,14.8166
20260410184500,82557.3,68446.4,70800.0,14110.9,20.616,9576.04,13.7374
20260410185000,82538.4,68699.8,70800.0,13838.6,20.1436,9444.37,13.4993
20260410185500,82472.8,68492.8,70800.0,13979.9,20.4108,9881.21,14.1666
20260410190000,82446.7,68628.6,70800.0,13818.1,20.1346,9787.69,14.005
20260410190500,82680.5,68452.0,70800.0,14228.5,20.7861,10068.7,14.4442
20260410191000,82662.4,68687.4,70800.0,13975.0,20.3457,9821.79,14.0423
20260410191500,82677.7,68541.8,70800.0,14135.9,20.6237,10066.6,14.4216
20260410192000,82678.4,68589.8,70800.0,14088.5,20.5402,9972.05,14.2759
20260410192500,82650.6,68582.4,70800.0,14068.3,20.513,9980.47,14.2894
20260410193000,82661.7,68456.9,70800.0,14204.8,20.75,10165.7,14.5806
20260410193500,82622.1,68302.4,70800.0,14319.7,20.9652,10826.7,15.563
20260410194000,82624.4,68365.0,70800.0,14259.4,20.8578,10765.5,15.4622
20260410194500,82598.7,68234.0,70800.0,14364.7,21.0521,10884.7,15.6622
20260410195000,82603.5,67744.8,70800.0,14858.7,21.9333,11412.1,16.5378
20260410195500,82547.4,67742.6,70800.0,14804.9,21.8546,11299.6,16.374
20260410200000,82550.7,67288.3,70800.0,15262.4,22.682,11789.2,17.1968
20260410200500,82653.8,67173.7,70800.0,15480.1,23.0449,11917.5,17.4108
20260410201000,82616.7,67216.7,70800.0,15400.0,22.9109,11858.9,17.314
20260410201500,83048.9,67205.0,70800.0,15844.0,23.5756,11967.0,17.4716
20260410202000,83040.0,67107.5,70800.0,15932.5,23.7417,12081.6,17.6627
20260410202500,83050.2,67142.5,70800.0,15907.7,23.6925,12010.8,17.5508
20260410203000,83034.4,66968.1,70800.0,16066.3,23.991,12206.2,17.8815
20260410203500,82989.9,66625.2,70800.0,16364.7,24.5623,12444.7,18.3256
20260410204000,82974.5,66640.0,70800.0,16334.5,24.5115,12435.9,18.3109
20260410204500,82944.6,66147.4,70800.0,16797.2,25.3936,12740.5,18.895
20260410205000,82922.5,66133.3,70800.0,16789.2,25.3869,12694.3,18.8293
20260410205500,82898.9,65909.7,70800.0,16989.2,25.7764,12554.3,18.684
20260410210000,82916.2,65666.9,70800.0,17249.3,26.2678,12845.5,19.1865
20260410210500,83063.6,65403.8,70800.0,17659.8,27.0011,13216.0,19.8195
20260410211000,83074.1,65165.0,70800.0,17909.2,27.4828,13309.2,20.0297
20260410211500,83045.3,65083.1,70800.0,17962.2,27.5989,13159.2,19.8303
20260410212000,83048.2,65009.3,70800.0,18038.8,27.748,12690.9,19.1449
20260410212500,83028.8,64891.5,70800.0,18137.3,27.9503,12828.2,19.3845
20260410213000,83027.8,64851.9,70800.0,18175.9,28.0269,12657.2,19.1378
20260410213500,83007.3,64602.7,70800.0,18404.6,28.4889,12384.6,18.8001
20260410214000,82996.1,64494.4,70800.0,18501.7,28.6874,11794.4,17.9337
20260410214500,83002.6,64655.9,70800.0,18346.7,28.3759,11568.9,17.5477
20260410215000,82994.5,64167.7,70800.0,18826.9,29.3401,11754.7,17.9624
20260410215500,82983.0,64125.2,70800.0,18857.7,29.4076,12036.6,18.4039
20260410220000,83015.6,64208.6,70800.0,18807.0,29.2904,11873.9,18.1309
20260410220500,83070.3,64775.9,70800.0,18294.4,28.2426,11608.7,17.5747
20260410221000,83099.0,64879.4,70800.0,18219.6,28.0822,11042.1,16.6896
20260410221500,83058.2,64909.1,70800.0,18149.1,27.9608,10876.7,16.4331
20260410222000,83042.5,64685.9,70800.0,18356.6,28.3781,11000.2,16.6749
20260410222500,83028.8,64607.4,70800.0,18421.5,28.5129,11105.7,16.8553
20260410223000,83012.3,64377.5,70800.0,18634.9,28.9463,10971.9,16.7104
20260410223500,83014.8,64351.7,70800.0,18663.2,29.0018,10980.0,16.7283
20260410224000,83005.8,63718.3,70800.0,19287.5,30.27,11331.5,17.4325
20260410224500,82997.6,64038.6,70800.0,18959.0,29.6056,10769.5,16.4858
20260410225000,83022.2,63882.4,70800.0,19139.7,29.9609,10475.4,16.0731
20260410225500,82989.4,63405.9,70800.0,19583.5,30.8859,10750.1,16.6168
20260410230000,83000.7,63804.5,70800.0,19196.2,30.0859,10186.7,15.649
20260410230500,83031.2,64076.6,70800.0,18954.5,29.5811,10164.5,15.5504
20260410231000,83029.9,63916.9,70800.0,19113.0,29.9029,10077.9,15.4561
20260410231500,83043.6,63663.0,70800.0,19380.6,30.4425,10047.9,15.465
20260410232000,83030.3,63500.6,70800.0,19529.7,30.7551,10090.1,15.5729
20260410232500,83029.1,63093.1,70800.0,19936.0,31.5977,10414.5,16.1778
20260410233000,83018.3,63038.3,70800.0,19980.0,31.695,10275.2,15.9748
20260410233500,83012.5,62574.6,70800.0,20437.9,32.6616,10557.7,16.533
20260410234000,82991.6,62512.9,70800.0,20478.7,32.7591,10669.8,16.7249
20260410234500,82944.0,61817.8,70800.0,21126.2,34.175,11236.9,17.806
20260410235000,82953.2,61418.5,70800.0,21534.7,35.0622,11597.0,18.4942
20260410235500,82952.7,61060.8,70800.0,21891.9,35.8527,11872.8,19.0445
20260411000000,82949.6,60462.5,59800.0,22487.1,37.1919,12306.2,19.9318
20260411000500,81207.5,60505.9,59800.0,20701.6,34.2142,12387.7,20.049
20260411001000,81199.6,60080.2,59800.0,21119.4,35.1519,12213.8,19.9058
20260411001500,81184.5,59865.2,59800.0,21319.3,35.6122,12712.6,20.7927
20260411002000,81174.3,59709.6,59800.0,21464.7,35.9484,12269.5,20.1203
20260411002500,81214.2,59328.3,59800.0,21885.9,36.8896,12931.2,21.3382
20260411003000,81211.6,58857.4,59800.0,22354.2,37.9802,13490.2,22.4346
20260411003500,81182.1,58674.7,59800.0,22507.4,38.3596,13219.0,22.054
20260411004000,81178.0,58171.6,59800.0,23006.3,39.5491,13266.9,22.3215
20260411004500,81181.7,58076.4,59800.0,23105.3,39.7844,13012.0,21.9272
20260411005000,81153.8,57978.7,59800.0,23175.1,39.9718,12811.4,21.6247
20260411005500,81125.9,57693.9,59800.0,23432.0,40.6142,12897.8,21.8741
20260411010000,81190.9,57579.6,59800.0,23611.3,41.0064,12787.7,21.7297
20260411010500,80914.8,57273.6,59800.0,23641.2,41.2777,13101.3,22.3751
20260411011000,80931.9,57313.7,59800.0,23618.1,41.2085,12515.5,21.3635
20260411011500,80919.5,57218.8,59800.0,23700.8,41.4213,12325.7,21.0724
20260411012000,80907.9,56981.0,59800.0,23926.8,41.9908,12567.8,21.5737
20260411012500,80896.8,56521.2,59800.0,24375.6,43.1265,12999.1,22.4934
20260411013000,80878.8,56235.4,59800.0,24643.3,43.8217,13267.7,23.0726
20260411013500,80890.6,56127.7,59800.0,24762.8,44.1187,13317.6,23.2031
20260411014000,80872.3,56249.3,59800.0,24623.0,43.7748,13174.5,22.9046
20260411014500,80905.4,56109.4,59800.0,24796.0,44.1922,13335.2,23.2382
20260411015000,80889.4,55856.9,59800.0,25032.5,44.8154,13549.6,23.7173
20260411015500,80892.5,55800.9,59800.0,25091.6,44.9664,13643.1,23.9043
20260411020000,80912.1,55596.8,59800.0,25315.3,45.5337,13753.6,24.1821
20260411020500,80941.8,55685.2,59800.0,25256.6,45.3561,13560.6,23.8075
20260411021000,80935.8,55620.7,59800.0,25315.2,45.5139,13490.1,23.7113
20260411021500,80912.5,55285.2,59800.0,25627.2,46.3546,13720.5,24.2572
20260411022000,80906.3,55235.8,59800.0,25670.5,46.4744,13809.4,24.4363
20260411022500,80888.1,55011.8,59800.0,25876.2,47.0376,13997.7,24.8696
20260411023000,80889.6,54850.1,59800.0,26039.5,47.474,14145.6,25.2035
20260411023500,80879.8,55100.7,59800.0,25779.2,46.7855,13880.0,24.6194
20260411024000,80848.8,55091.2,59800.0,25757.5,46.7543,13860.9,24.5903
20260411024500,80842.6,54974.2,59800.0,25868.3,47.0554,13960.4,24.8186
20260411025000,80849.2,54804.7,59800.0,26044.4,47.5222,14099.4,25.1422
20260411025500,80835.7,54897.4,59800.0,25938.2,47.2485,13978.0,24.8857
20260411030000,80844.4,54557.5,59800.0,26286.9,48.1821,14293.9,25.6028
20260411030500,80647.4,54792.5,59800.0,25855.0,47.1871,14121.9,25.1879
20260411031000,80657.0,54430.7,59800.0,26226.3,48.183,14468.6,25.9735
20260411031500,80658.9,54472.7,59800.0,26186.1,48.072,14265.7,25.5923
20260411032000,80676.2,54296.3,59800.0,26379.8,48.585,14301.2,25.7362
20260411032500,80678.3,54284.1,59800.0,26394.2,48.6222,14305.3,25.7465
20260411033000,80668.8,54213.7,59800.0,26455.0,48.7977,14380.3,25.9147
20260411033500,80659.6,54387.1,59800.0,26272.5,48.3064,13899.2,24.97
20260411034000,80666.6,53999.1,59800.0,26667.5,49.385,14215.4,25.7182
20260411034500,80649.1,53929.6,59800.0,26719.5,49.5453,14230.6,25.782
20260411035000,80656.8,53799.7,59800.0,26857.2,49.9207,14330.2,26.0231
20260411035500,80623.0,53849.6,59800.0,26773.4,49.7188,14110.3,25.5991
20260411040000,80635.8,54136.6,59800.0,26499.1,48.9486,13806.3,24.921
20260411040500,79933.6,54357.3,59800.0,25576.3,47.0521,13669.5,24.5712
20260411041000,79985.6,54196.1,59800.0,25789.5,47.5855,13800.9,24.881
20260411041500,80474.1,54241.0,59800.0,26233.2,48.3641,13757.0,24.782
20260411042000,80475.8,54241.3,59800.0,26234.5,48.3663,13731.0,24.735
20260411042500,80461.5,54029.2,59800.0,26432.4,48.9225,13836.4,25.0136
20260411043000,80462.8,54131.3,59800.0,26331.5,48.6437,13807.7,24.9269
20260411043500,80475.1,54237.6,59800.0,26237.4,48.375,13652.7,24.5963
20260411044000,80470.1,54070.6,59800.0,26399.5,48.824,13726.5,24.8044
20260411044500,80497.3,54057.2,59800.0,26440.1,48.9114,13783.9,24.9143
20260411045000,80483.1,54275.9,59800.0,26207.2,48.2852,13650.8,24.5764
20260411045500,80481.9,54386.7,59800.0,26095.2,47.9808,12953.5,23.274
20260411050000,80481.1,54408.6,59800.0,26072.5,47.9199,12775.1,22.9442
20260411050500,80524.8,54530.2,59800.0,25994.6,47.6702,12413.8,22.2484
